,win,분당 킬,분당 어시,분당 데스,퍼블유무,퍼블어시유무,분당 얻은 골드,분당 피해량,분당 cc건시간,분당 CS,분당 죽은시간,분당 시야점수
68868,True,0.23,0.06,0.06,True,False,398.58,404.46,0.0,6.0,2.29,0.61
68873,True,0.86,0.14,0.14,False,False,636.89,1674.03,0.21,8.0,5.62,0.72
68878,False,0.25,0.07,0.43,False,False,353.88,505.87,0.0,4.0,12.24,0.64
68883,False,0.46,0.24,0.29,False,False,395.67,1156.34,0.68,3.0,11.67,0.44
68888,True,0.15,0.39,0.22,False,False,329.16,807.31,0.46,3.0,6.15,0.56
68893,False,0.22,0.31,0.29,False,False,412.09,702.5,0.18,5.0,12.36,0.45
68898,True,0.18,0.38,0.31,True,False,363.21,867.58,1.76,5.0,12.61,0.8
68903,False,0.55,0.17,0.38,False,False,494.12,1286.86,0.36,4.0,14.99,0.67
68908,True,0.34,0.27,0.25,False,False,402.06,870.43,0.74,4.0,8.72,1.03
68913,False,0.11,0.18,0.25,False,False,351.42,617.95,0.65,5.0,7.24,0.43
68918,True,0.22,0.32,0.11,False,False,403.14,635.57,0.11,6.0,3.78,0.47
68923,False,0.17,0.06,0.23,False,False,286.27,455.82,0.35,3.0,6.46,0.78
68928,True,0.35,0.17,0.06,True,False,407.71,625.46,0.32,5.0,2.09,0.41
68933,False,0.23,0.05,0.23,False,False,364.84,521.3,1.26,6.0,6.37,0.47
68938,True,0.19,0.14,0.09,False,False,353.86,307.49,0.05,6.0,3.49,0.28
68943,True,0.23,0.36,0.13,False,False,344.36,481.29,0.55,5.0,4.56,0.58
68948,False,0.06,0.23,0.23,False,False,350.37,419.45,0.71,6.0,8.72,0.65
68953,True,0.54,0.66,0.17,False,False,528.87,987.16,0.71,6.0,4.49,0.71
68958,False,0.21,0.04,0.5,False,False,307.35,404.82,0.62,4.0,13.0,0.21
68963,False,0.1,0.27,0.27,False,False,278.09,485.59,1.33,5.0,8.51,0.33
68968,True,0.17,0.3,0.17,False,True,410.21,607.07,1.97,4.0,6.47,0.37
68973,True,0.33,0.2,0.13,True,False,450.85,810.9,0.89,6.0,4.51,0.83
68978,False,0.1,0.13,0.13,False,False,373.82,639.54,0.03,7.0,4.94,0.56
68983,True,0.48,0.33,0.12,False,False,497.75,951.5,0.24,6.0,5.59,0.48
68988,False,0.18,0.27,0.36,False,False,364.14,551.59,0.03,5.0,9.49,0.81
68993,False,0.34,0.0,0.3,False,False,408.34,591.24,0.08,6.0,8.25,0.38
68998,True,0.38,0.42,0.13,False,False,470.59,832.33,0.59,6.0,3.94,0.55
69003,True,0.41,0.23,0.09,False,False,421.4,877.65,1.4,5.0,2.21,0.45
69008,False,0.09,0.09,0.41,False,False,285.69,420.9,0.09,4.0,10.11,0.45
69013,False,0.1,0.1,0.23,False,False,295.74,344.02,0.69,5.0,5.27,0.49
69018,True,0.29,0.46,0.1,False,False,423.75,746.87,0.75,4.0,3.67,1.21
69023,True,0.56,0.28,0.2,False,False,563.35,1571.63,0.96,7.0,6.61,0.79
69028,False,0.28,0.08,0.34,False,False,378.92,578.22,0.34,5.0,12.67,0.45
69033,False,0.09,0.04,0.44,False,False,267.74,407.42,0.27,4.0,11.71,0.35
69038,True,0.53,0.22,0.04,False,False,454.84,725.98,0.71,7.0,0.44,0.0
69043,True,0.29,0.34,0.1,True,False,403.99,1021.58,0.29,5.0,4.33,0.78
69048,False,0.05,0.05,0.31,False,False,313.2,476.73,0.05,6.0,11.11,0.83
69053,True,0.09,0.0,0.09,False,False,409.62,364.92,0.62,9.0,1.25,0.18
69058,False,0.09,0.0,0.18,False,False,263.49,248.8,0.0,4.0,3.74,0.45
69063,False,0.17,0.04,0.38,True,False,362.44,607.12,0.72,5.0,9.64,0.55
69068,True,0.25,0.25,0.21,False,False,438.91,754.32,0.46,7.0,6.06,0.21
69073,False,0.26,0.23,0.33,False,False,414.39,896.63,0.13,5.0,9.85,0.52
69078,True,0.39,0.26,0.16,True,False,566.93,925.84,0.56,8.0,5.23,0.88
69083,False,0.3,0.25,0.32,False,False,408.24,582.2,1.11,3.0,10.3,0.79
69088,True,0.15,0.27,0.32,False,False,355.54,568.6,1.43,4.0,10.57,0.84
69093,False,0.29,0.05,0.34,True,False,351.08,569.14,0.2,4.0,9.67,0.49
69098,True,0.49,0.1,0.15,False,False,525.56,1131.65,1.13,6.0,3.39,0.34
69103,False,0.19,0.29,0.19,False,False,389.03,499.16,0.23,6.0,6.15,0.55
69108,True,0.32,0.36,0.19,False,False,382.39,870.58,0.94,4.0,6.7,0.55
69113,False,0.41,0.31,0.31,False,False,483.66,1344.13,0.34,6.0,10.83,0.51
69118,True,0.48,0.2,0.27,False,False,559.52,1278.89,0.82,7.0,8.24,0.82
69123,True,0.18,0.14,0.07,False,False,366.5,641.02,0.67,7.0,3.29,0.28
69128,False,0.18,0.07,0.21,False,False,377.18,353.38,0.35,6.0,7.84,0.53
69133,False,0.22,0.26,0.3,True,False,364.3,677.94,0.65,5.0,8.22,0.26
69138,True,0.0,0.56,0.09,False,False,376.26,499.53,1.76,7.0,2.19,1.29
69143,False,0.23,0.14,0.37,True,False,474.78,537.9,0.37,7.0,10.84,0.41
69148,True,0.28,0.18,0.14,False,False,398.07,459.07,0.09,4.0,2.48,0.92
69153,False,0.21,0.36,0.33,False,False,347.63,560.13,1.6,4.0,9.87,0.42
69158,True,0.6,0.06,0.3,False,False,518.83,1247.78,1.51,4.0,10.65,1.03
69168,True,0.23,0.12,0.23,False,False,364.53,570.88,0.18,5.0,8.95,0.61
69173,True,0.25,0.32,0.16,True,False,431.03,803.75,0.3,7.0,7.59,0.46
69178,False,0.05,0.3,0.34,False,False,303.36,401.38,0.25,4.0,13.13,0.9
69183,False,0.07,0.41,0.21,False,False,359.59,474.42,1.2,6.0,6.57,0.79
69188,True,0.14,0.52,0.1,False,False,375.63,838.9,0.31,6.0,2.99,0.9
69193,True,0.28,0.2,0.0,False,False,421.83,650.3,0.32,6.0,0.0,1.18
69198,False,0.04,0.04,0.24,False,False,291.85,513.02,1.05,6.0,8.03,0.24
69203,True,1.0,0.2,0.12,False,False,576.63,1574.35,0.64,5.0,4.37,0.92
69208,False,0.16,0.08,0.44,False,False,320.24,619.08,0.88,4.0,10.1,0.68
69213,False,0.08,0.22,0.43,False,False,322.57,418.23,0.48,5.0,14.49,0.83
69218,True,0.27,0.75,0.13,False,False,415.92,911.93,1.19,5.0,5.36,0.7
69223,False,0.3,0.04,0.43,False,False,430.43,721.47,0.0,7.0,9.18,0.73
69228,True,0.68,0.13,0.17,True,False,535.68,1244.86,0.13,6.0,3.46,0.6
69234,True,0.09,0.09,0.09,False,False,353.39,395.02,1.17,6.0,1.71,0.4
69238,False,0.04,0.13,0.13,False,False,330.44,506.11,0.58,7.0,3.91,0.81
69243,True,0.19,0.75,0.34,False,False,365.1,760.35,1.73,3.0,6.78,0.94
69248,False,0.45,0.34,0.15,True,False,489.52,1028.99,0.64,7.0,5.77,0.68
69253,False,0.15,0.3,0.12,False,True,346.97,747.69,0.66,6.0,3.75,0.72
69258,True,0.18,0.33,0.12,False,False,342.38,520.11,0.45,5.0,3.03,0.87
69263,False,0.27,0.0,0.35,False,False,344.08,405.57,0.53,5.0,6.71,0.0
69268,True,0.35,0.18,0.0,False,False,504.42,312.19,0.53,7.0,0.0,0.27
69273,True,0.24,0.14,0.28,True,False,370.31,510.78,0.09,4.0,7.19,0.33
69278,False,0.33,0.05,0.38,False,False,326.86,548.79,0.57,4.0,8.65,0.47
69283,False,0.22,0.17,0.11,False,False,378.2,575.81,0.44,5.0,3.69,0.36
69288,True,0.42,0.17,0.08,False,False,414.98,894.9,0.97,5.0,4.24,0.58
69293,False,0.0,0.06,0.36,False,False,249.64,348.32,0.42,5.0,9.99,0.48
69298,True,0.06,0.24,0.0,False,False,305.6,338.69,0.54,5.0,0.0,0.48
69303,True,0.07,0.35,0.1,False,True,381.19,532.4,1.17,7.0,3.38,0.41
69308,False,0.1,0.14,0.1,False,False,338.2,591.3,1.35,6.0,3.66,0.59
69313,False,0.08,0.16,0.32,False,False,268.0,514.76,0.57,4.0,11.83,0.54
69317,True,0.35,0.11,0.27,False,False,399.3,730.52,0.16,4.0,10.24,0.32
69323,True,0.23,0.23,0.05,False,False,387.99,432.95,1.19,7.0,1.47,0.5
69328,False,0.0,0.05,0.32,False,False,251.51,296.33,0.64,5.0,7.52,0.05
69332,True,0.16,0.46,0.27,False,False,389.05,551.78,0.43,6.0,9.17,0.51
69338,False,0.24,0.32,0.22,True,False,357.66,503.72,1.27,3.0,9.25,1.43
69343,False,0.17,0.2,0.3,False,True,356.0,517.37,0.17,6.0,8.01,0.74
69348,True,0.27,0.4,0.17,False,False,452.08,905.57,2.08,7.0,6.84,0.47
69353,False,0.04,0.04,0.2,False,False,305.65,239.84,0.29,7.0,6.14,0.29
69358,True,0.16,0.16,0.0,False,False,372.24,443.61,1.27,7.0,0.0,0.53
69363,False,0.17,0.1,0.27,False,False,271.88,273.09,0.27,3.0,10.69,0.53
69368,True,0.46,0.44,0.07,False,False,491.22,1617.33,0.9,5.0,2.59,0.61
69372,True,0.27,0.19,0.19,False,False,405.31,644.9,1.18,5.0,5.73,0.46
69378,False,0.15,0.27,0.27,False,False,402.37,549.64,0.65,6.0,8.87,0.42
69383,True,0.26,0.21,0.35,False,False,440.43,444.08,0.15,5.0,10.58,0.44
69388,False,0.41,0.06,0.44,False,False,436.61,835.17,0.15,6.0,14.84,0.18
69393,True,0.38,0.24,0.21,True,False,427.54,583.46,0.83,4.0,7.51,0.69
69398,False,0.38,0.1,0.17,False,False,392.84,1030.48,0.87,5.0,4.01,0.59
69403,True,0.23,0.31,0.2,False,False,384.59,858.46,1.31,4.0,7.14,0.41
69408,False,0.26,0.26,0.2,False,False,447.3,856.0,0.41,7.0,6.65,1.1
69413,True,0.5,0.25,0.11,False,False,530.52,802.72,0.21,7.0,4.47,0.39
69418,False,0.14,0.07,0.29,False,False,312.56,472.06,0.39,5.0,7.73,0.43
69423,False,0.08,0.27,0.27,False,False,333.07,609.2,1.75,6.0,8.62,0.6
69428,True,0.38,0.22,0.22,False,False,415.6,1175.12,1.2,5.0,8.6,0.38
69433,True,0.43,0.43,0.24,False,False,427.99,1004.05,1.16,4.0,9.13,0.67
69438,False,0.18,0.37,0.27,False,False,417.1,959.14,1.06,7.0,8.94,0.49
69443,True,0.18,0.24,0.15,False,False,346.64,717.43,1.4,5.0,3.92,0.8
69448,False,0.33,0.03,0.12,True,False,496.38,656.21,1.37,7.0,4.69,0.5
69453,False,0.1,0.0,0.17,False,False,361.56,484.96,0.72,6.0,4.87,0.76
69458,True,0.14,0.48,0.17,False,False,356.8,707.28,0.9,5.0,5.0,0.55
69463,True,0.21,0.37,0.03,False,False,421.95,934.65,0.62,7.0,1.58,0.8
69468,False,0.03,0.13,0.24,False,False,309.29,643.27,0.43,6.0,9.0,0.8
69473,False,0.0,0.0,0.0,False,False,294.12,102.79,0.31,4.0,0.0,0.0
69477,True,0.0,0.0,0.0,False,False,309.29,98.76,0.0,5.0,0.0,0.0
69482,False,0.38,0.29,0.35,False,False,456.04,710.43,0.75,5.0,11.32,1.04
69487,True,0.61,0.26,0.26,False,False,588.68,1344.48,1.16,6.0,11.18,0.84
69492,True,0.3,0.3,0.17,False,False,465.82,665.25,0.68,6.0,6.87,0.81
69497,False,0.34,0.17,0.37,False,False,375.74,761.22,1.32,5.0,12.18,0.58
69502,True,0.14,0.14,0.07,False,False,419.18,366.71,0.58,7.0,1.01,0.51
69507,False,0.07,0.0,0.36,False,False,337.55,310.27,0.22,8.0,7.81,0.51
69512,True,0.11,0.34,0.23,False,False,335.41,591.69,0.92,4.0,5.9,0.54
69517,False,0.27,0.27,0.15,False,False,407.7,754.86,0.88,6.0,5.74,0.42
69522,True,0.35,0.25,0.21,False,False,395.68,666.46,0.0,4.0,7.12,0.28
69527,False,0.32,0.07,0.28,False,False,418.28,988.81,0.28,5.0,9.3,0.81
69532,True,0.23,0.29,0.2,False,False,383.75,756.54,0.74,4.0,7.75,0.54
69537,False,0.23,0.4,0.37,True,False,393.68,858.86,0.54,5.0,12.27,0.77
69542,True,0.16,0.24,0.08,False,False,362.82,546.24,0.44,5.0,3.02,0.56
69547,False,0.04,0.04,0.24,False,False,254.77,229.54,0.56,4.0,6.52,0.56
69552,False,0.08,0.43,0.24,False,False,313.87,582.37,1.05,4.0,7.98,0.43
69557,True,0.41,0.49,0.19,False,False,511.17,1558.49,2.24,7.0,7.3,0.76
69562,True,0.13,0.08,0.21,False,False,257.46,451.95,0.47,3.0,4.87,0.59
69567,False,0.17,0.13,0.17,False,True,324.79,396.95,0.47,6.0,2.8,0.47
69572,False,0.29,0.22,0.35,False,False,418.42,800.51,1.37,5.0,12.5,0.45
69577,True,0.32,0.6,0.38,False,False,456.38,874.74,1.97,5.0,12.44,0.45
69582,True,0.34,0.29,0.16,False,False,433.39,1044.27,0.61,5.0,7.68,0.55
69587,False,0.08,0.18,0.26,False,False,305.12,355.17,1.03,5.0,10.14,0.48
69592,True,0.16,0.4,0.13,False,False,402.17,692.59,0.86,7.0,4.42,0.76
69597,False,0.13,0.1,0.07,False,False,383.36,494.43,0.23,6.0,2.57,0.33
69602,True,0.32,0.18,0.18,False,False,374.93,688.99,0.85,5.0,7.46,0.47
69607,False,0.03,0.26,0.29,False,False,332.64,785.5,1.58,6.0,9.98,1.44
69612,False,0.2,0.13,0.27,False,False,373.29,617.01,1.01,6.0,7.15,0.37
69617,True,0.37,0.27,0.27,True,False,454.53,896.71,1.01,4.0,9.8,0.91
69622,False,0.31,0.19,0.39,True,False,397.39,667.55,1.44,4.0,12.23,0.47
69627,True,0.43,0.35,0.12,False,False,463.58,882.35,0.82,5.0,2.77,0.39
69632,False,0.13,0.17,0.33,False,False,311.42,362.77,0.43,5.0,8.25,0.87
69637,True,0.47,0.13,0.27,False,False,540.3,966.54,0.63,7.0,9.92,0.47
69642,False,0.12,0.08,0.28,False,False,291.32,412.2,0.0,5.0,8.28,0.24
69647,True,0.12,0.48,0.16,False,False,338.32,688.32,1.84,6.0,6.0,0.84
69652,False,0.16,0.45,0.19,False,False,320.24,977.0,1.15,5.0,5.03,0.54
69657,True,0.16,0.16,0.22,False,False,290.26,523.58,0.6,3.0,6.4,0.48
69662,False,0.34,0.1,0.38,False,False,355.14,422.69,0.58,4.0,9.13,0.38
69667,True,0.34,0.43,0.29,False,False,431.44,720.24,0.87,4.0,6.68,0.43
69672,False,0.29,0.07,0.32,False,False,341.05,531.42,0.14,3.0,10.59,0.36
69677,True,0.22,0.14,0.32,False,False,382.13,533.95,0.65,4.0,9.23,0.36
69682,True,0.31,0.12,0.21,False,False,450.67,704.34,1.68,6.0,7.49,0.49
69687,False,0.31,0.18,0.18,False,False,382.26,1009.48,0.7,4.0,5.87,0.52
69692,False,0.13,0.23,0.23,False,False,337.07,510.85,1.03,5.0,7.72,0.3
69697,True,0.3,0.23,0.23,False,True,480.1,636.14,0.47,6.0,8.65,0.37
69702,False,0.13,0.25,0.13,False,False,305.83,711.48,1.94,5.0,4.21,0.78
69707,True,0.2,0.2,0.2,False,False,399.17,723.48,0.86,4.0,7.89,0.71
69712,False,0.08,0.37,0.28,False,True,303.21,349.11,0.28,5.0,7.64,0.45
69716,True,0.24,0.12,0.28,False,False,439.11,657.93,0.61,7.0,6.95,0.53
69722,False,0.2,0.16,0.2,False,False,325.12,577.84,0.66,4.0,5.28,0.43
69727,True,0.26,0.2,0.13,False,False,465.28,670.36,0.23,5.0,4.29,1.19
69732,False,0.22,0.19,0.38,False,False,379.65,733.59,0.87,7.0,12.85,0.67
69737,True,0.67,0.13,0.1,True,False,659.94,1453.43,1.19,7.0,4.04,0.67
69742,True,0.07,0.3,0.17,False,False,297.72,286.78,0.6,3.0,6.49,0.1
69747,False,0.3,0.3,0.2,False,False,408.73,1202.68,3.31,5.0,6.19,0.67
69752,True,0.25,0.46,0.25,False,False,558.17,795.14,0.42,8.0,7.35,0.42
69757,False,0.08,0.13,0.42,False,False,289.1,398.35,1.1,6.0,11.58,0.51
69762,False,0.12,0.46,0.19,False,False,332.04,1324.68,0.95,4.0,8.31,0.81
69767,True,0.22,0.24,0.22,False,False,365.73,1034.2,0.83,4.0,10.95,0.36
69772,True,0.28,0.28,0.13,True,False,417.72,877.87,0.22,5.0,4.35,0.6
69777,False,0.09,0.13,0.32,False,False,301.36,340.73,4.1,4.0,8.17,0.5
69782,True,0.25,0.22,0.04,False,False,409.61,612.6,1.12,5.0,1.33,1.08
69787,False,0.07,0.07,0.25,False,False,262.51,398.67,1.15,5.0,8.57,1.04
69792,True,0.33,0.36,0.14,False,False,413.22,806.79,1.06,5.0,4.81,0.75
69797,False,0.0,0.25,0.14,False,False,277.51,431.62,1.25,5.0,4.9,0.72
69802,True,0.65,0.1,0.1,False,False,658.73,1141.0,0.89,8.0,3.69,0.79
69807,False,0.07,0.1,0.24,False,False,278.41,298.77,0.0,6.0,7.24,0.2
69812,True,0.37,0.25,0.19,False,False,400.37,628.83,0.93,6.0,5.56,0.31
69817,False,0.12,0.06,0.43,False,False,321.85,336.05,0.19,6.0,9.26,0.43
69822,True,0.28,0.36,0.08,False,False,412.07,956.14,2.15,5.0,2.95,0.36
69827,False,0.12,0.28,0.16,False,False,315.34,479.12,0.64,3.0,4.46,0.28
69832,True,0.32,0.4,0.08,False,False,395.05,756.27,0.87,5.0,2.02,0.55
69837,False,0.08,0.16,0.28,True,False,312.82,383.89,1.42,5.0,8.9,0.4
69842,True,0.8,0.37,0.09,False,False,548.43,1185.81,0.61,5.0,2.58,0.42
69847,False,0.14,0.05,0.42,False,False,261.97,296.07,0.09,2.0,11.19,0.19
69852,True,0.35,0.3,0.3,True,False,410.2,1043.81,1.47,4.0,14.42,0.74
69856,False,0.39,0.32,0.28,False,False,463.58,1184.84,0.56,4.0,12.19,0.76
69862,True,0.34,0.15,0.19,False,False,456.9,632.06,0.63,7.0,5.47,0.44
69867,False,0.19,0.05,0.24,False,False,367.07,507.07,0.24,6.0,7.99,0.19
69872,True,0.12,0.12,0.18,False,False,330.7,426.52,0.78,5.0,6.83,0.51
69877,False,0.36,0.21,0.18,True,False,329.77,829.47,0.81,4.0,6.32,0.6
69882,True,0.0,0.0,0.0,False,False,314.98,139.45,0.0,6.0,0.0,0.0
69886,False,0.0,0.0,0.0,False,False,275.23,137.31,0.0,4.0,0.0,0.0
69891,False,0.06,0.19,0.28,False,False,338.33,336.11,1.06,4.0,8.99,0.69
69896,True,0.47,0.31,0.13,False,False,479.71,1030.91,0.03,5.0,3.13,0.66
69901,False,0.37,0.2,0.37,False,False,380.21,713.31,0.83,4.0,13.02,0.86
69906,True,0.31,0.4,0.34,False,False,404.25,832.78,1.83,4.0,11.36,0.46
69911,True,0.42,0.15,0.04,False,False,571.51,755.87,0.04,8.0,1.03,0.96
69916,False,0.23,0.11,0.34,False,False,377.74,790.44,0.08,7.0,9.56,0.57
69921,True,0.26,0.19,0.19,False,False,397.58,560.65,1.02,6.0,4.4,0.7
69926,False,0.06,0.26,0.13,False,False,328.76,446.62,0.96,7.0,2.93,0.77
69931,False,0.26,0.14,0.23,False,False,430.13,776.42,0.17,5.0,7.93,0.49
69936,True,0.34,0.43,0.17,False,False,487.41,1026.95,1.23,6.0,7.41,0.54
69941,True,0.0,0.16,0.05,False,False,398.73,407.06,0.42,8.0,0.85,0.85
69946,False,0.27,0.05,0.16,False,False,373.45,409.4,0.42,5.0,5.2,0.32
69951,True,0.13,0.16,0.26,False,False,318.12,356.0,0.65,3.0,8.41,0.49
69956,False,0.2,0.33,0.16,False,False,323.45,643.87,0.98,4.0,5.53,0.39
69961,True,0.45,0.15,0.34,True,False,464.13,984.92,0.23,5.0,12.58,0.42
69966,False,0.49,0.15,0.38,False,False,486.86,877.16,0.95,4.0,12.2,0.42
69971,False,0.05,0.18,0.41,False,False,250.23,285.9,0.32,3.0,12.03,0.5
69976,True,0.32,0.32,0.09,False,True,510.8,924.95,1.04,6.0,2.03,1.08
69981,True,0.42,0.28,0.07,False,True,547.43,825.2,0.14,7.0,1.78,0.77
69986,False,0.07,0.21,0.42,False,False,312.25,700.14,1.05,6.0,12.5,0.35
69991,True,0.26,0.26,0.19,True,False,408.55,634.35,0.78,5.0,6.43,0.33
69996,False,0.26,0.15,0.37,False,False,345.61,514.42,0.78,3.0,9.67,0.45
70001,True,0.38,0.13,0.21,False,False,571.24,735.71,0.29,7.0,5.85,0.93
70006,False,0.25,0.17,0.29,False,False,365.43,506.32,0.72,4.0,7.28,0.51
70011,False,0.43,0.14,0.32,False,False,494.18,968.3,0.57,5.0,10.14,0.99
70016,True,0.53,0.43,0.11,False,False,469.5,1033.87,0.92,5.0,4.68,0.46
70021,False,0.17,0.24,0.28,False,False,374.47,780.89,0.87,5.0,7.42,1.32
70026,True,0.31,0.45,0.14,False,True,428.82,888.69,0.69,4.0,3.26,0.55
70031,True,0.56,0.26,0.09,False,False,514.57,839.21,0.09,5.0,3.56,0.53
70036,False,0.15,0.12,0.21,False,False,424.23,431.35,0.35,7.0,7.48,0.62
70041,False,0.25,0.09,0.25,False,False,417.81,533.03,0.09,6.0,6.16,0.19
70046,True,0.5,0.37,0.16,False,True,499.07,1108.62,0.78,4.0,6.35,0.28
70051,False,0.29,0.27,0.31,True,False,401.73,901.08,0.54,3.0,10.01,0.56
70056,True,0.38,0.27,0.22,False,False,513.29,986.28,0.54,6.0,8.77,0.74
70061,False,0.29,0.37,0.29,True,False,453.98,815.94,0.88,7.0,9.93,0.75
70066,True,0.37,0.4,0.19,False,False,494.04,974.47,0.98,5.0,7.13,0.56
70071,True,0.66,0.33,0.21,False,False,534.53,969.18,0.81,5.0,9.08,0.63
70076,False,0.27,0.06,0.36,False,False,415.47,856.9,0.51,6.0,9.41,0.54
70081,False,0.34,0.26,0.15,False,False,404.61,758.32,0.41,6.0,3.6,0.94
70086,True,0.37,0.37,0.19,True,False,482.76,752.66,0.41,6.0,5.28,0.86
70091,True,0.16,0.39,0.07,False,False,399.7,674.5,0.56,5.0,1.67,0.62
70096,False,0.1,0.07,0.23,False,False,338.23,344.31,0.49,6.0,6.53,0.62
70101,False,0.15,0.05,0.15,True,False,355.05,512.52,0.69,6.0,3.66,0.59
70106,True,0.1,0.3,0.15,False,False,343.47,332.38,0.59,5.0,2.77,0.4
70111,True,0.41,0.41,0.2,True,False,447.42,766.86,0.77,5.0,7.06,0.81
70116,False,0.41,0.2,0.32,False,False,460.32,1037.93,1.05,6.0,9.86,0.49
70121,False,0.32,0.18,0.35,True,False,364.14,839.42,0.18,3.0,10.84,0.44
70126,True,0.38,0.29,0.18,False,False,538.9,1146.38,1.08,6.0,5.08,0.7
70131,False,0.05,0.1,0.19,False,False,339.31,450.29,0.53,7.0,4.91,0.78
70136,True,0.44,0.15,0.1,False,False,548.25,858.89,0.0,8.0,3.45,0.68
70141,True,0.29,0.11,0.11,False,False,395.77,940.43,0.53,5.0,3.92,0.92
70146,False,0.18,0.21,0.29,False,False,373.46,491.87,0.89,6.0,10.97,0.45
70151,False,0.0,0.22,0.28,False,True,245.58,279.03,0.75,4.0,7.23,0.56
70156,True,0.5,0.22,0.16,False,False,500.12,1076.88,1.06,5.0,4.7,0.87
70161,False,0.31,0.16,0.39,False,False,447.15,774.14,0.86,5.0,10.82,0.47
70166,True,0.31,0.2,0.23,False,False,347.89,525.62,0.04,3.0,7.3,0.55
70171,False,0.05,0.0,0.24,False,False,289.1,272.88,0.05,6.0,5.76,0.38
70176,True,0.14,0.29,0.05,False,False,428.23,632.12,1.78,8.0,1.44,0.34
70181,True,0.71,0.6,0.08,False,False,616.34,1561.76,0.86,7.0,1.2,0.34
70186,False,0.15,0.23,0.26,False,False,339.14,815.21,1.16,5.0,6.72,0.79
70191,False,0.0,0.2,0.4,False,False,260.45,286.25,0.5,5.0,9.73,0.4
70196,True,0.69,0.25,0.1,False,False,648.64,929.08,0.15,9.0,3.87,0.65
70201,False,0.21,0.03,0.14,False,False,331.38,453.28,0.0,5.0,4.0,0.31
70206,True,0.41,0.1,0.21,False,False,632.07,1110.55,0.9,9.0,7.21,0.9
70211,False,0.08,0.08,0.27,False,False,271.0,412.87,0.47,5.0,6.73,0.39
70216,True,0.43,0.12,0.16,True,False,500.16,640.28,0.43,7.0,5.99,0.54
70221,True,0.34,0.25,0.28,False,False,437.5,666.51,0.09,6.0,9.68,0.5
70226,False,0.5,0.12,0.28,False,False,477.59,929.1,0.16,4.0,11.24,0.37
70231,False,0.11,0.11,0.26,False,False,317.77,443.69,0.11,6.0,7.37,0.55
70236,True,0.26,0.44,0.04,False,True,441.56,659.59,1.62,6.0,0.22,0.81
70241,False,0.11,0.14,0.29,False,False,310.67,331.2,0.4,4.0,10.21,0.37
70246,True,0.34,0.49,0.11,False,False,408.55,1137.58,1.63,4.0,4.32,0.57
70251,False,0.26,0.26,0.32,True,False,365.36,697.58,0.35,5.0,11.06,0.61
70256,True,0.29,0.26,0.29,False,False,454.91,821.22,1.05,5.0,10.01,0.61
70261,False,0.14,0.32,0.25,False,False,321.77,639.71,0.72,5.0,6.1,0.93
70266,True,0.61,0.22,0.14,False,False,524.07,987.63,0.14,6.0,2.94,0.65
70271,False,0.27,0.13,0.17,False,False,359.01,802.29,0.63,5.0,4.41,0.8
70276,True,0.3,0.1,0.03,False,False,452.68,794.76,1.86,8.0,0.4,0.3
70281,False,0.11,0.11,0.22,False,False,266.98,254.47,0.95,4.0,4.69,0.62
70286,True,0.25,0.25,0.18,False,False,388.91,512.98,0.11,5.0,4.8,0.84
70291,True,0.32,0.43,0.11,False,True,462.31,874.98,0.89,6.0,2.91,0.75
70296,False,0.04,0.07,0.14,False,False,311.32,412.6,0.57,6.0,5.68,0.5
70301,True,0.5,0.0,0.0,False,False,465.21,500.69,0.31,7.0,0.0,0.56
70306,False,0.13,0.06,0.25,False,False,330.48,327.35,1.31,6.0,4.07,0.75
70311,True,0.15,0.2,0.1,False,False,373.93,527.64,0.93,6.0,3.52,0.15
70316,False,0.1,0.05,0.34,False,False,265.33,320.85,0.54,4.0,8.5,0.24
70321,False,0.1,0.13,0.26,False,False,254.85,233.97,0.0,4.0,7.44,0.36
70326,True,0.33,0.2,0.07,False,False,491.34,567.93,1.15,6.0,2.0,1.08
70331,True,0.43,0.27,0.27,False,False,460.25,1192.5,1.15,5.0,11.18,0.88
70336,False,0.09,0.39,0.24,False,False,319.34,533.31,0.46,5.0,8.02,1.18
70341,False,0.2,0.12,0.24,False,False,366.37,686.3,0.16,6.0,8.71,0.43
70346,True,0.12,0.43,0.2,False,True,279.79,423.47,0.55,3.0,6.12,0.47
70351,True,0.19,0.16,0.16,True,False,338.07,653.67,0.66,4.0,5.44,0.6
70356,False,0.28,0.09,0.06,False,False,390.38,876.74,0.76,5.0,2.66,0.28
70361,False,0.29,0.11,0.4,False,False,396.39,678.97,0.18,4.0,13.38,0.97
70366,True,0.11,0.54,0.11,False,False,339.54,379.22,0.72,4.0,2.89,0.47
70371,True,0.43,0.17,0.14,False,False,450.53,862.36,0.97,5.0,4.89,0.6
70376,False,0.28,0.2,0.34,False,False,444.58,1176.13,0.94,6.0,11.69,0.4
70381,True,0.27,0.33,0.18,False,False,406.09,734.54,0.72,5.0,5.82,0.75
70386,False,0.18,0.6,0.27,False,False,377.0,672.29,0.9,6.0,6.9,0.45
70391,False,0.27,0.14,0.36,False,False,370.07,737.65,0.23,6.0,11.56,0.68
70396,True,0.27,0.27,0.27,True,False,415.85,533.36,0.32,6.0,5.78,0.95
70401,True,0.38,0.24,0.28,True,False,408.78,874.9,1.22,4.0,9.58,0.7
70406,False,0.24,0.24,0.17,False,False,372.87,875.59,0.21,5.0,3.39,0.45
